asin,week,brand,SKU,Model,(Parent) ASIN,Title,sessions,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,buy_box_pct,Featured Offer Percentage - B2B,units_ordered,Units Ordered - B2B,conversion_pct,Unit Session Percentage - B2B,ordered_product_sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B,gmv,Spend,Clicks,Impressions,attributed_sales,ams_orders,ad_channel,acos,roas,tacos,cac,attributed_sales_pct,organic_sales_pct
B0CDQ55W2M,21,Nexlev,FBA78995,NP-02,B0CDQ55W2M,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-02",1,0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,26.0,0.0,0.0,SP_SD,,,,,,
B0CQX9ZZMH,21,Nexlev,FBA79229,GS-04,B0CQX9ZZMH,NexLev Handheld Garment Steamer |1800 Watts | 35 g/min | 300 ML | Vertical & Horizontal Ironing for Silk Velvet & | Damage Free Steam for all Cloth Types | 25sec quick heat | 3 Brushes | GS-04,60,0,0.0007,0.0,86,0,0.0008,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,40.87,7.0,3862.0,0.0,0.0,SP_SD,,0.0,,,,
B0CW1JJP9S,21,Nexlev,FBA79174,DF-01-BK,B0CW1JJP9S,"Nexlev Dental Flosser| 6 Water Pressures| 4 Cleaning Modes| 2 Nozzle Tips, Tongue Cleaner, Carry Case for Tips| USB-C Charging| 1500mAh| 250ml Tank| IPX7 Water Proof| Carry Pouch | Aqua DF-01-BK",29,0,0.0003,0.0,33,0,0.0003,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,20.31,4.0,3316.0,0.0,0.0,SP_SD,,0.0,,,,
B0CYSLCRQS,21,Nexlev,FBA79263,MR-01,B0CYSLCRQS,"NexLev Mattress, Sofa & Carpet Vacuum Cleaner | For Dust Mites, Allergens & Pet Hair | 4 Step Cleansing with Double Beat, UV Light, Dehumidification & Vacuum | HEPA captures 99.99% Dust|MR-01",21432,211,0.2441,0.133,25987,277,0.229,0.1266,0.9995,1.0,44,0,0.0021,0.0,96200.0,0.0,43,0,0,5410.45,309.0,22889.0,2879.67,2.0,SP_SD,1.8788437564026432,0.5322422349342476,,2705.225,,
B0D25LNDSY,21,Nexlev,FBA79346,ETC-04-WH,B0D25LNDSY,Nexlev Rechargeable Electric Toothbrush| 120 Days Life | 35K strokes/min| Type C| 5 Modes for Daily Use| 2 Min timer with 30sec Quadpacer | 4 Brushheads| IPX7 Waterproof| For Men & Women | ETC-04 White,200,1,0.0023,0.0006,217,1,0.0019,0.0005,1.0,0.0,1,0,0.005,0.0,596.6101694915254,0.0,1,0,0,0.0,0.0,158.0,0.0,0.0,SP_SD,,,,,,
B0D2LD6BYJ,21,Nexlev,FBA79267,T-02,B0D2LD6BYJ,"NexLev 6-in-1 trimmer | Sensitive Bikini Trimmer for Women | Skin Safe with Rounded Tips & Foil Shaver| Hair Removal for Intimate Areas, Face, Arms, Legs & Body | 90 min Runtime |2H Quick Charge |T-02",97,2,0.0011,0.0013,115,4,0.001,0.0018,0.9907,1.0,1,0,0.0103,0.0,1100.847457627119,0.0,1,0,0,3.0,1.0,3028.0,0.0,0.0,SP_SD,,0.0,,,,
B0D2LFMY48,21,Nexlev,FBA79272,HS-01,B0D2LFMY48,"Nexlev Hair Styling Straightener & Curler| 2 in 1 Hair Styler| 200°C in 30 Seconds| Long Ceramic Floating Plates| Rounded Body for Curls| Plate Lock| Portable HS-01, Hair Straightener Tong - Black",74,2,0.0009,0.0011,100,2,0.0009,0.0009,1.0,0.0,3,0,0.0811,0.0,1354.237288135593,0.0,3,0,0,19.88,5.0,2028.0,677.12,1.0,SP_SD,0.029359640831758033,34.06036217303823,,19.88,,
B0D2LHNS9B,21,Nexlev,FBA79265,CR-01,B0D2LHNS9B,"NexLev Foot Callus Remover Electric Scrubber & Shaver for Dead, Hard & Cracked Skin Professional Pedicure at Home Waterproof Type C 3 Crystal Quartz Heads for Men and Women CR-01",267,8,0.003,0.005,383,16,0.0034,0.0073,1.0,1.0,20,0,0.0749,0.0,11461.86440677966,0.0,20,0,0,845.5899999999999,63.0,11648.0,4171.1900000000005,6.0,SP_SD,0.20272152551190423,4.932875270521175,,140.93166666666664,,
B0D2LJSQXZ,21,Nexlev,FBA79276,SM-01,B0D2LJSQXZ,NexLev Steam Mop | Chemical Free Mopping | Floor Cleaning + Carpet Steaming | 4 Extra Mop-Pads |400 ML | 1300W | Floor Disinfectant | For All surface Types | 4mtr long Cord | Wet & Dry Mopping | SM-01,1272,38,0.0152,0.0222,1630,52,0.0149,0.0217,0.9725999999999999,1.0,4,0,0.0063,0.0,12890.6779661017,0.0,4,0,0,0.0,0.0,29.0,0.0,0.0,SP_SD,,,,,,
B0D2LKB4BJ,21,Nexlev,FBA79273,HS-02,B0D2LKB4BJ,"Nexlev Hair Styling Straightener & Curler| 2 in 1 Hair Styler| 200°C in 30 Seconds| Long Ceramic Floating Plates| Rounded Body for Curls| Plate lock| Portable |HS-02, Hair Straightener Tong - Purple",90,1,0.001,0.0006,139,2,0.0012,0.0009,1.0,1.0,1,0,0.0111,0.0,668.6440677966102,0.0,1,0,0,282.02000000000004,39.0,8088.0,0.0,0.0,SP_SD,,0.0,,,,
B0D2P5TGWK,21,Nexlev,FBA79373,ET-01-BK,B0D2P5TGWK,"NexLev Smart Electric Toothbrush for Adults |2-Min Timer with Quadpacer |2 Replaceable Heads | AAA Battery |3 Modes (Daily, Normal & Sesitive) |Upto 60 Days | Travel Case | Soft Bristles |ET-01 Black",240,8,0.0027,0.005,285,8,0.0025,0.0037,1.0,1.0,3,0,0.0125,0.0,758.4745762711865,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,SP_SD,,,,,,
B0D2P7WLJB,21,Nexlev,FBA79374,ET-02-GN,B0D2P7WLJB,"NexLev Smart Electric Toothbrush for Adults |2-Min Timer with Quadpacer |2 Replaceable Heads | AAA Battery |3 Modes (Daily, Normal & Sesitive) |Upto 60 Days | Travel Case | Soft Bristles |ET-02 Green",978,4,0.0118,0.0024,1134,6,0.0104,0.0025,1.0,1.0,10,0,0.0204,0.0,2503.389830508475,0.0,8,0,0,0.0,0.0,0.0,0.0,0.0,SP_SD,,,,,,
B0D383WQPB,21,Nexlev,FBA79268,GS-05,B0D383WQPB,Nexlev Handheld Steamer Iron For Clothes | Portable Steam Iron With Foldable Design | 1200W Fast Heating | 120ml Tank | Vertical & Horizontal Use | Anti-Spill Travel Garment Steamer | 2M Cord GS-05,596,20,0.0072,0.0116,830,26,0.0076,0.0108,1.0,1.0,9,0,0.0302,0.0,14083.89830508474,0.0,9,0,0,327.69,21.0,3142.0,3261.02,2.0,SP_SD,0.10048696420138484,9.951539564832617,,163.845,,
B0D63DTKQB,21,Nexlev,FBA79333,HM-02,B0D63DTKQB,NexLev 2 in 1 Scalp Massager & red Light Therapy |LED Massage Comb for Hair Growth | 96 Tangle Free Silicone Kneading Nodes | Hand Like Head Massage | 120 Min Runtime | Type C | Washable Heads | HM-02,1,0,0.0,0.0,4,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0D63FKYZ5,21,Nexlev,FBA79332,HM-01,B0D63FKYZ5,NexLev Scalp Massager for Stress Relief | Head Massager for Hair Growth | 96 Tangle Free Silicone Kneading Nodes | Hand Like Massage | 120 Min Runtime | Type C | Washable Heads | 3 Modes | HM-01,188,4,0.0023,0.0024,254,6,0.0023,0.0025,0.9821,1.0,3,0,0.0319,0.0,2493.220338983051,0.0,3,0,0,280.82,22.0,5485.0,951.43,1.0,SP_SD,0.29515571297940996,3.3880421622391568,,280.82,,
B0D672NXC8,21,Nexlev,FBA79277,SC-03,B0D672NXC8,"Nexlev SWIPE Steam Cleaner | 3.5 Bar Strong Steam|Multipurpose Steam Cleaner for Car, Kitchen, Bathroom, Floor, Window,Glass,Upholstery| 18 Accessories Kit|Safety Lock| Large 1200ML Water Tank | SC-03",964,38,0.0117,0.0218,1488,45,0.0137,0.0184,1.147,1.0392,11,0,0.0238,0.0,63972.88135593221,0.0,11,0,0,616.89,18.0,862.0,0.0,0.0,SP_SD,,0.0,,,,
B0D67727VG,21,Nexlev,FBP79350,EA-01,B0D67727VG,NexLev LED Therapy Oil Applicator | Reduce Dandruff | Improve Hair Growth | EMS for Scalp Improvement | Red & Blue Light | High Frequency Massage for Better Absorption | 10 ML | Waterproof | EA-01,764,22,0.0092,0.0128,1068,28,0.0098,0.0117,0.9978,1.0,21,0,0.055,0.0,16533.89830508474,0.0,21,0,0,331.5,31.0,3598.0,1046.67,1.0,SP_SD,0.3167187365645332,3.15737556561086,,331.5,,
B0D81DLSFT,21,Nexlev,FBA79348,HD-02,B0D81DLSFT,Nexlev Hair Dryer for Man & Women | 1200W Foldable Hair Dryer | Cool Shot Function | 3 Heat & 2 Speed Settings | Overheat Protection | Portable Blow Dryer for Women | Black & Copper,210,5,0.0024,0.0032,253,7,0.0022,0.0032,1.0,1.0,5,5,0.0238,1.0,3542.372881355932,4180.0,1,1,0,891.97,63.0,20314.0,3542.35,1.0,SP_SD,0.2518017700114331,3.9713779611421907,,891.97,,
B0D83Q7L8W,21,Nexlev,FBA79271,V-01,B0D83Q7L8W,"NexLev Ionic Hot Air Brush | 3 in 1 Blow Dryer, Straightener & Styler | 360° Airflow Vents | Ceramic Tourmaline Coated Brushing Head | Tangle Free Bristle | 1200W | 3 Speed & 2 Heat Settings|V-01",188,8,0.0023,0.0046,220,8,0.002,0.0033,1.0,1.0,3,0,0.0319,0.0,3494.915254237289,0.0,3,0,0,16.2,4.0,759.0,1295.76,2.0,SP_SD,0.012502315243563622,79.98518518518519,,8.1,,
B0D842173P,21,Nexlev,FBK79347,ETC-05-PI,B0D842173P,Nexlev Electric Toothbrush| 40000 vibrations/min|USB Type C| 5 Modes| 2 Min timer| 30 sec Quad Interval| 4 Replaceable Brushheads With Cover| IPX7 Waterproof| For Adults|Sparkle Pro ETC-05 Sunset Pink,10,1,0.0001,0.0006,11,2,0.0001,0.0009,1.0,0.0,1,0,0.1,0.0,677.1186440677966,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0D8445KJN,21,Nexlev,FBA79279,LR-01,B0D8445KJN,"NexLev Rechargeable Lint Remover | for Woollen Sweaters Pill, Rue & Burr Remover | 60min Use Time | Type C |Defuzzer | Lint Brush for Coat | 2 Modes | SS Blade | Safety Lock | LR-01",114,2,0.0013,0.0011,180,4,0.0017,0.0017,0.9725999999999999,0.0,6,0,0.1053,0.0,4266.949152542373,0.0,6,0,0,184.28,14.0,2235.0,1270.34,1.0,SP_SD,0.14506352630004568,6.893531582374647,,184.28,,
B0D845B2DG,21,Nexlev,FBA79280,LR-02,B0D845B2DG,NexLev Rechargeable Lint Remover | for Woollen Sweaters Shirts Coat Curtains & Carpets | Rue & Burr Remover | 180 Min Use | TypeC | SS Blade | 2000mAh | 3 Speed Modes | Safety Lock | LR-02,300,8,0.0036,0.0046,456,10,0.004200000000000001,0.0042,1.0,1.0,22,0,0.1467,0.0,27571.18644067797,0.0,12,0,0,94.27,6.0,1153.0,1608.48,2.0,SP_SD,0.058608126927285384,17.062480110321417,,47.135,,
B0D86Y2V7V,21,Nexlev,FBA79461,HD-02,B0D86Y2V7V,Nexlev Just Style Hair Dryer For Men | Lightweight Foldable Hair Dryer | Overheat Protection Technology | 1500W Powerful Motor for Quick & Easy Blowdry | 3 Heat Settings & Cool Shot Function | Concentrator Nozzle (HD-02 Men),6,0,0.0001,0.0,9,0,0.0001,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,13.33,2.0,4815.0,0.0,0.0,SP_SD,,0.0,,,,
B0D86ZC9YT,21,Nexlev,FBA79278,HD-01,B0D86ZC9YT,Nexlev Just Style Pro Hair Dryer |2100 W for Quick & Easy Blowdry | Double Heat Protection Technology | 3 Heat Settings & Cool Shot Function For Salon-Like Styling at Home (HD-01),15,4,0.0002,0.0025,17,5,0.0001,0.0023,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,367.0,0.0,0.0,SP_SD,,,,,,
B0D9KCNVNM,21,Nexlev,FBA79381,ETR-06,B0D9KCNVNM,Nexlev Oscillating Electric Toothbrush | 8000 Strokes/min | 25 Days Battery Life |Type C|3 modes| 2 Minute Timer |Quad Change Reminder| IPX7 Waterproof | For adults| 1 year warranty| SparklePro ETR-06,99,4,0.0011,0.0025,137,7,0.0012,0.0032,0.9435,1.0,4,0,0.0404,0.0,4123.728813559323,0.0,4,0,0,323.72,29.0,6587.0,0.0,0.0,SP_SD,,0.0,,,,
B0D9KDQCCM,21,Nexlev,FBA79349,SW-01,B0D9KDQCCM,Nexlev Portable Sewing Machine| 2 Speed Settings| Cordless| Battery operated| USB Type C cord for Plug-in| Quick Fix DIY|Portable & Compact| for all Fabrics| 1 Year Warranty| White,2514,21,0.0257,0.0107,3807,33,0.0294,0.012,0.997,1.0,37,2,0.0442,0.2858,30402.88983050847,2047.41,36,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0D9KFP4MG,21,Nexlev,FBA79405,HSB-03,B0D9KFP4MG,NexLev Ionic Hair Straightener Brush for Woman|Frizz-Free Straightening upto 12H| Ceramic Plates |60mm Wide Brush |130-210° |Keratin Bristles| Thermo Protect Technology|No Scalp Burn|1500W|HSB-03,1796,8,0.0215,0.0046,2098,8,0.0191,0.0033,1.0,1.0,2,0,0.0022,0.0,3303.389830508475,0.0,2,0,0,202.73000000000002,25.0,4779.0,0.0,0.0,SP_SD,,0.0,,,,
B0D9KFQG8Q,21,Nexlev,FBA79443,LE-03,B0D9KFQG8Q,"Nexlev Skin Scrubber |Red & Blue LED Therapy| Blackhead Remover| Pore Cleaner| Skin Lifting & tightening, wrinkle remover| 2 Silicone Cleaning Heads| Facial Cleansing|Type C Charging| Elixir Pro LE-03",58,0,0.0007,0.0,63,0,0.0006,0.0,1.0,0.0,3,0,0.0517,0.0,4247.457627118644,0.0,3,0,0,14.49,4.0,509.0,0.0,0.0,SP_SD,,0.0,,,,
B0D9KFZYG8,21,Nexlev,FBA79404,FS-01,B0D9KFZYG8,"NexLev Steamer For Cold & Cough| Face Steam,Inhaler & Vaporizer | Perfect for Facial & Aromatherapy | Nano Ionic Steam | Uv Sterilization | Aroma Diffuser|30 Sec Heating|Avoid Burns & Spillage | FS-01",406,38,0.0049,0.0222,492,42,0.004500000000000001,0.0175,1.0,1.0,8,0,0.0395,0.0,10108.47457627119,0.0,8,0,0,2052.4300000000003,85.0,24132.0,4319.49,3.0,SP_SD,0.4751556317991245,2.104573602997422,,684.1433333333334,,
B0DCGHKRXX,21,Nexlev,FBA79440,LE-02,B0DCGHKRXX,NexLev LED Phototherapy comb | Electric Scalp Massager | Red Light for Regrowth | Blue Light for Anti Dandruff | Hairfall Control | Rechargeable TypeC | Targeted Laser Treatment Machine |3 Modes |LE-02,246,6,0.0028,0.0038,322,7,0.0028,0.0032,0.9965,1.0,6,1,0.0244,0.1667,8174.669491525425,1870.11,6,1,0,296.29999999999995,24.0,7238.0,0.0,0.0,SP_SD,,0.0,,,,
B0DCGHVN81,21,Nexlev,FBA79452,VC-01,B0DCGHVN81,"nexlev Stick Vacuum Cleaner For House | Stick Vacuum Cleaners 17500PA Suction | 2 in 1 Handheld & Stick Design | Washable HEPA Filter | Bagless Dry Vacuum Cleaner for Home, Sofa, Bed & Office | VC-01",1292,16,0.0156,0.0093,1738,42,0.0159,0.0175,0.9986999999999999,1.0,6,0,0.0093,0.0,10462.71186440678,0.0,6,0,0,2423.87,198.0,29263.0,0.0,0.0,SP_SD,,0.0,,,,
B0DCK3N2JJ,21,Nexlev,FBA79406,HSB-04,B0DCK3N2JJ,"NexLev Ionic Cordless Hair Straightener Brush | 60min Runtime | upto 200° Heating | Portable & Type C Rechargeable | Keratin Bristles |Straight, Frizz Free & Shiny Hair | Compact Comb Design | HSB-04",13338,48,0.1603,0.0279,16730,58,0.1529,0.0242,0.9994999999999999,1.0,11,0,0.0016,0.0,22319.49152542373,0.0,11,0,0,253.57,21.0,1336.0,0.0,0.0,SP_SD,,0.0,,,,
B0DCK4DR1B,21,Nexlev,FBA79469,LE-04,B0DCK4DR1B,Nexlev Skin Lift Device | 7 Color LED | Face & Neck Skin Lifting| 3 Massage Modes| Face Sculpting Tool |Micro-currents to reduce Wrinkles| Hot Compress | Rechargeable| Type-C| 180 Min Use| Glow+ LE-04,386,10,0.0046,0.005900000000000001,512,20,0.004699999999999999,0.0084,1.0,1.0,4,0,0.0207,0.0,5576.271186440679,0.0,4,0,0,1132.23,119.0,29718.0,1295.76,1.0,SP_SD,0.8737960733469161,1.144431785061339,,1132.23,,
B0DCK56Q85,21,Nexlev,FBA79463,VC-02,B0DCK56Q85,"NexLev Cordless Vacuum Cleaner|HEPA with Stainless Steel Cover|6000 mAh|Copper Motor| Rechargeable Type C|Ideal for Home, Office & Car Use|Compact & Portable|Dust & Pet Hair Remover|3 Attachment|VC-02",302,4,0.0036,0.0024,398,4,0.0037,0.0017,1.0,1.0,1,0,0.0066,0.0,2064.406779661017,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,SP_SD,,,,,,
B0DCK7ZH5P,21,Nexlev,FBA79439,MR-02,B0DCK7ZH5P,"NexLev Mattress, Sofa, Carpet & Car Seat Vacuum Cleaner|For Dust Mites Allergens & Pet Hair|Cordless Design|1500*3 mAh |UV Sterilization, Double Beat Technology|Type C| HEPA captures 99.99% Dust|MR-02",10770,184,0.1294,0.1072,12768,216,0.1167,0.0902,0.9997,1.0,16,0,0.003,0.0,42409.32203389831,0.0,16,0,0,7921.0,592.0,92724.0,7625.43,2.0,SP_SD,1.0387610928170607,0.962685267011741,,3960.5,,
B0DDC3GVZW,21,Nexlev,FBA79480,VC-03,B0DDC3GVZW,"nexlev Vacuum Cleaner for Car Use | 4000 mAh High Power Suction Portable Car Vacuum Cleaner with Copper Motor, LED Torch, Seat Belt Cutter & Window Breaker Emergency Escape Tool, Type-C | VC-03",222,2,0.0027,0.0011,277,2,0.0025,0.0009,1.0518,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,205.74,16.0,6789.0,0.0,0.0,SP_SD,,0.0,,,,
B0DFCDKMWR,21,Nexlev,FBA79464,CM-01-BL,B0DFCDKMWR,NexLev Cordless Electric Heating Pad| Period Cramp & Back Pain Relief Massager | 9 modes| Menstrual Cramp Relief|Type C| Crampfree Periods | Portable | Gift for Women| Strap upto 40 Inch |Blue CM-01,50,2,0.0006,0.0013,79,3,0.0007,0.0014,0.9859,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0,61.25,10.0,423.0,0.0,0.0,SP_SD,,0.0,,,,
B0DFCDZWND,21,Nexlev,FBA79472,CM-02-PR,B0DFCDZWND,NexLev Cordless Electric Heating Pad| Period Cramp & Back Pain Relief Massager | 9 modes| Menstrual Cramp Relief|Type C| Crampfree Periods | Portable | Gift for Women| Strap upto 40 Inch |Purple CM-02,146,2,0.0017,0.0011,182,2,0.0017,0.0009,0.9887,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0,6.22,1.0,317.0,0.0,0.0,SP_SD,,0.0,,,,
B0DFCG2VGS,21,Nexlev,FBA79488,KE-01,B0DFCG2VGS,"Nexlev Multi Purpose Electric Food Kettle|1.8L Stainless Steel Pot| 600W|Boil, Steam, Fry, Saute| Double Layered Body|2 Heat Settings|Multi Function for Water, Milk, Egg, Soup, Noodles|KE-01",932,14,0.0112,0.0081,1376,18,0.0126,0.0075,1.0,1.0,8,1,0.0171,0.1429,14645.76271186441,1999.0,8,1,0,1649.36,269.0,47261.0,6945.769999999999,4.0,SP_SD,0.2374625131554889,4.21119100742106,,412.34,,
B0DFD123P5,21,Nexlev,FBA79489,KE-02,B0DFD123P5,"Nexlev MultiPurpose Electric Food Kettle|1.5 L Ceramic Pot | 600W| Boil, Steam, Fry, Saute| Double Layered Body| 2 Temperature Settings| Multi Cooker for Water, Egg, Tea, Soup, Noodles, Rice| KE-02",916,16,0.011,0.0093,1312,20,0.012,0.0084,1.0,1.0,7,0,0.0153,0.0,9856.77966101695,0.0,7,0,0,505.55,182.0,18829.0,1944.07,1.0,SP_SD,0.26004722052189483,3.845455444565325,,505.55,,
B0DFM4JZV9,21,Nexlev,FBA79466,TI-01,B0DFM4JZV9,"Nexlev Tyre Inflator for Car | Touch Control |150 PSI |12V DC| 4 Nozzles | Digital Tyre Pressure Gauge| Carry Bag | Suitable for Bike, Bicycle or Any Inflatable | Emergency LED Light | TI-01",25,0,0.0003,0.0,30,0,0.0003,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,115.34,7.0,988.0,0.0,0.0,SP_SD,,0.0,,,,
B0DFMRG2K4,21,Nexlev,FBA79481,TM-02,B0DFMRG2K4,"NexLev All in One Body Trimmer for Men | Suitable for Beard, Body, Balls, Pubic Hair, Private Parts | 90 Min Runtime |Type C | IPX 7 Waterproof | No Nicks No Cuts | 2 Safety Combs| Extra Blade | TM-02",17,2,0.0002,0.0011,19,2,0.0002,0.0009,0.8194,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0DGTGKPJR,21,Nexlev,FBA79436,MR-01 HEPA Filter,B0DGTGKPJR,"NexLev Replacement HEPA Filter | Compatible with NexLev Corded Mite Remover (MR-01) | Captures 99.99% Dust, Mites & Allergens | Washable & Durable Filter | Easy to Install & Maintain",5,2,0.0001,0.0013,8,2,0.0001,0.0009,1.0,1.0,1,0,0.2,0.0,172.8813559322034,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0DJFH4K8B,21,Nexlev,FBA79474,TIC-03,B0DJFH4K8B,NexLev Cordless Tyre Inflator for Cars & Bikes|150 PSI| 2x2000 mAh Powerbank| Type-C Port| 5 Pre Set Mode|Auto Shut-Off |Digital Display| LED light | Multiple Nozzles| Aer Pro TIC-03,51,0,0.0006,0.0,84,0,0.0007,0.0,1.0,0.0,1,0,0.0196,0.0,1651.694915254237,0.0,1,0,0,177.28,17.0,4895.0,0.0,0.0,SP_SD,,0.0,,,,
B0DJFH6RTL,21,Nexlev,FBA79473,TI-02,B0DJFH6RTL,"NexLev Portable Tyre Inflator for Car, Bike, Cycle|150 PSI Pressure| 120 Watt Air Pump|12V Car Plug| Digital Display| Auto Shut-Off| Emergency LED Light| 3m Cord| 3 Air Nozzles| Compact| AER TI-02",118,1,0.0013,0.0006,152,1,0.0013,0.0005,1.0,1.0,4,0,0.0339,0.0,5557.627118644068,0.0,4,0,0,552.41,35.0,21286.0,1439.83,1.0,SP_SD,0.3836633491453852,2.6064517296935246,,552.41,,
B0DJFJZMC6,21,Nexlev,FBA79475,TIC-04,B0DJFJZMC6,"nexlev Cordless & Corded Tyre Inflator|150 PSI| 6000 mAh Powerbank|LED Light | Type C Port |Digital Display| 5 Pre-Set Modes|Auto Shut-Off |Multiple Nozzles for Cars, Bikes, Cycle| AER Pro Max TIC-04",3,0,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0DK9LYT4P,21,Nexlev,FBA79467,TM-01,B0DK9LYT4P,NexLev Beard Trimmer| 90min Run Time| 40 Length Settings| 0.5mm Precision| Washable Stainless Steel Blades| Copper Motor| USB Type-C| IPX7 Waterproof| Travel Lock| 2 Beard Comb| 1 Year Warranty |TM-01,51,0,0.0006,0.0,84,0,0.0007,0.0,0.9857,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,72.53,27.0,2536.0,0.0,0.0,SP_SD,,0.0,,,,
B0DK9NRBWJ,21,Nexlev,FBA79483,TM-03,B0DK9NRBWJ,NexLev Intimate Trimmer for Men|Ceramic Blade|120 Min Runtime|Type C Charge | IPX7 Waterproof | 7000RPM Copper Motor| Cordless|LED Light| Travel Lock| Wet/Dry Groin & Body Shaver | Intimate Pro TM-03,21,0,0.0002,0.0,31,0,0.0003,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0DK9QNKK8,21,Nexlev,FBA79485,TM-04,B0DK9QNKK8,"NexLev 2 in 1 Nose, Ear & Body Trimmer for Men| Ceramic Blade| 7000 RPM Copper Motor| Type C Charge| 90 Min Runtime| IPX7 Waterproof| Cordless| Overcharge Protection|TM-04",1,0,0.0,0.0,4,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0DKJSCLBD,21,Nexlev,FBA79566,VC-05,B0DKJSCLBD,"nexlev Vacuum Cleaner for Home Use Wet and Dry | VC-05 Cordless Vacuum Cleaner for Car Use with 4000mAh Battery, 3 Attachments, Portable Compact Design for Home & Office Cleaning",542,10,0.0065,0.005900000000000001,700,14,0.006399999999999999,0.0058,0.9969999999999999,1.0,1,0,0.0037,0.0,1948.305084745763,0.0,1,0,0,116.07,21.0,3114.0,0.0,0.0,SP_SD,,0.0,,,,
B0DKJXRXKM,21,Nexlev,FBA79570,BR-01,B0DKJXRXKM,NexLev Blackhead & Whitehead Remover Tool | Rechargeable |1Hr Use| Acne & Pimple Pore Cleaner | 6 Heads | Electric Derma Suction Machine | Hydra Facial Cleanser Device for Face |For Men & Women |BR-01,862,20,0.0103,0.012,1144,21,0.0103,0.0092,1.017,1.0,15,0,0.0273,0.0,19311.01694915254,0.0,15,0,0,899.73,29.0,1489.0,0.0,0.0,SP_SD,,0.0,,,,
B0DKJZDY72,21,Nexlev,FBA79565,VC-04,B0DKJZDY72,nexlev Cordless Vacuum Cleaner & Blower |BLDC Copper Motor |HEPA with Stainless Steel Cover | for Home Office & Car Cleaning|4 Attachments | Blower for Dust & Inflatables | Portable & Compact | VC-04,70,0,0.0008,0.0,94,0,0.0008,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0DKK15YNJ,21,Nexlev,FBA79573,EA-02,B0DKK15YNJ,NexLev Oil Applicator Comb|Red Led Light Therapy |Boost Hair Growth| Reduce Dandruff | Relieve Stress |High Vibration Corded Electric Scalp/Head Massager | 6 ML Oil Tank | 2 Hr Run-Time| Type-C|EA-02,1124,32,0.0135,0.0187,1552,60,0.0141,0.025,1.0,1.0,18,1,0.032,0.0625,31570.34745762713,1979.01,18,1,0,2450.25,126.0,10562.0,5351.43,3.0,SP_SD,0.45786827072389996,2.1840342822161003,,816.75,,
B0DM6BB3VT,21,Nexlev,FBA79590,CFM-01,B0DM6BB3VT,NexLev Calf Massager | Daily Use Leg Massager for Sore Muscle |1 Piece | Hand Like Massage with Air Compression | Improve Blood Circulation & Relieve Pain | 2500 mAh | Large Belt | Type C |CFM-01,1996,80,0.0238,0.0469,2832,106,0.0257,0.0446,1.0326,1.0034,39,2,0.0356,0.0465,90439.84745762713,5542.02,39,2,0,2600.17,79.0,5445.0,14090.49,5.0,SP_SD,0.1845336819372499,5.419064907294523,,520.034,,
